eleccion_id,distrito_id,agrupacion_id,votos_tipo,lista_numero,agrupacion_nombre,lista_nombre
6,14,,RECURRIDO,,,
6,15,,RECURRIDO,,,
6,1,,NULO,,,
6,16,,IMPUGNADO,,,
6,7,,IMPUGNADO,,,
6,13,,IMPUGNADO,,,
6,18,,IMPUGNADO,,,
6,20,,IMPUGNADO,,,
6,10,,IMPUGNADO,,,
6,23,,IMPUGNADO,,,
6,24,,IMPUGNADO,,,
6,9,,RECURRIDO,,,
6,20,,RECURRIDO,,,
6,2,739.0,POSITIVO,,JUNTOS POR DORREGO,
6,12,,RECURRIDO,,,
6,2,484.0,POSITIVO,,NUEVA ALTERNATIVA CARMEÑA,
6,2,672.0,POSITIVO,,UNION VECINAL DE ADOLFO GONZALES CHAVES,
6,2,754.0,POSITIVO,,UNION DEL PUEBLO LA PLATA,
6,2,792.0,POSITIVO,,UNION VECINAL SALLIQUELO,
6,8,,NULO,,,
6,24,,RECURRIDO,,,
6,4,,NULO,,,
6,5,,NULO,,,
6,14,,NULO,,,
6,3,,NULO,,,
6,11,,NULO,,,
6,13,,NULO,,,
6,12,,NULO,,,
6,17,,NULO,,,
6,2,298.0,POSITIVO,3400.0,TODOS POR BUENOS AIRES,LISTA A TOBA
6,2,145.0,POSITIVO,3407.0,CAMBIEMOS BUENOS AIRES,LISTA 1 A AMARILLO
6,2,133.0,POSITIVO,3406.0,ALIANZA COMPROMISO FEDERAL,LISTA P
6,2,131.0,POSITIVO,3403.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA CELESTE Y BLANCA K 2
6,2,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,6,,NULO,,,
6,2,705.0,POSITIVO,,CON VOCACION POR SAN ISIDRO,
6,21,,NULO,,,
6,15,,NULO,,,
6,20,,NULO,,,
6,22,,NULO,,,
6,9,,NULO,,,
6,7,152.0,POSITIVO,3542.0,MOVIMIENTO POLO SOCIAL LA TERCERA POSICION DE LA GENTE,LISTA MS IGUALDAD Y DECENCIA
6,7,38.0,POSITIVO,3541.0,MST-MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES,LISTA A PARTICIPACION PARA LA TRANSPARENCIA
6,3,501.0,POSITIVO,3507.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA A
6,8,501.0,POSITIVO,3353.0,ALIANZA FRENTE PARA LA VICTORIA,2 FRENTE JUSTICIALISTA PARA LA VICTORIA
6,8,68.0,POSITIVO,3352.0,NUEVA IZQUIERDA,68 LISTA UNIDAD
6,3,524.0,POSITIVO,3510.0,ALIANZA FRENTE CIVICO Y SOCIAL,LISTA B
6,7,530.0,POSITIVO,3540.0,ALIANZA CAMBIEMOS CHUBUT,LISTA G FRACH
6,18,821.0,POSITIVO,3613.0,JUNTOS POR SAN JUAN,AMARILLA: EL EQUIPO DEL CAMBIO
6,18,518.0,POSITIVO,3612.0,ALIANZA COMPROMISO CON SAN JUAN,LISTA A
6,3,528.0,POSITIVO,3506.0,ALIANZA FRENTE TERCERA POSICION,LISTA A
6,3,38.0,POSITIVO,3511.0,MST-MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES,MST
6,3,203.0,POSITIVO,3515.0,INSTRUMENTO ELECTORAL,INSTRUMENTO ELECTORAL
6,18,501.0,POSITIVO,3611.0,ALIANZA FRENTE PARA LA VICTORIA,PODEMOS SAN JUAN
6,8,23.0,POSITIVO,3350.0,UNION POPULAR,503 A UNIDOS POR UNA NUEVA ALTERNATIVA
6,8,502.0,POSITIVO,3354.0,ALIANZA CAMBIEMOS,LISTA 502 A UNION POR ENTRE RIOS
6,3,40.0,POSITIVO,3512.0,MOVIMIENTO LIBRES DEL SUR,MOVIMIENTO LIBRES DEL SUR
6,3,69.0,POSITIVO,3513.0,GEN,GEN LISTA A
6,3,501.0,POSITIVO,3508.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA B
6,3,161.0,POSITIVO,3514.0,OBRERO,PARTIDO OBRERO
6,8,50.0,POSITIVO,3351.0,SOCIALISTA,50 ALTERNATIVA PROGRESISTA POPULAR
6,18,,NULO,,,
6,19,,NULO,,,
6,16,,NULO,,,
6,7,,NULO,,,
6,10,,NULO,,,
6,23,,NULO,,,
6,3,524.0,POSITIVO,3509.0,ALIANZA FRENTE CIVICO Y SOCIAL,LISTA A
6,7,530.0,POSITIVO,3535.0,ALIANZA CAMBIEMOS CHUBUT,LISTA A EL VERDADERO CAMBIO
6,24,,NULO,,,
6,19,647.0,POSITIVO,3575.0,PROCLAME,LISTA A
6,19,131.0,POSITIVO,3563.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA C DESCAMISADOS SL
6,19,131.0,POSITIVO,3566.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA NUEVO ENCUENTRO
6,19,131.0,POSITIVO,3571.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA CELESTE Y BLANCA
6,19,131.0,POSITIVO,3570.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA OKTUBRE K
6,19,131.0,POSITIVO,3569.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA NESTOR KIRCHNER
6,19,135.0,POSITIVO,3574.0,ALIANZA CAMBIEMOS,LISTA 402
6,19,131.0,POSITIVO,3565.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA MAS SAN LUIS
6,19,131.0,POSITIVO,3564.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA CONFLUENCIA NARANJA
6,19,131.0,POSITIVO,3568.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA OLA NARANJA
6,19,135.0,POSITIVO,3573.0,ALIANZA CAMBIEMOS,LISTA 38
6,19,131.0,POSITIVO,3562.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA CANPO
6,19,665.0,POSITIVO,3560.0,PARTIDO UNION VECINAL PROV.,LISTA A
6,19,135.0,POSITIVO,3556.0,ALIANZA CAMBIEMOS,LISTA 30
6,19,135.0,POSITIVO,3572.0,ALIANZA CAMBIEMOS,LISTA 22
6,19,135.0,POSITIVO,3582.0,ALIANZA CAMBIEMOS,LISTA 97
6,19,131.0,POSITIVO,3576.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA KOLINA
6,19,135.0,POSITIVO,3578.0,ALIANZA CAMBIEMOS,LISTA 31
6,19,135.0,POSITIVO,3555.0,ALIANZA CAMBIEMOS,LISTA 9
6,19,131.0,POSITIVO,3567.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA CALEUCHE K
6,19,803.0,POSITIVO,3561.0,FRENTE MXC,LISTA UNICA
6,19,131.0,POSITIVO,3581.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA UNIDOS POR AYACUCHO
6,19,135.0,POSITIVO,3577.0,ALIANZA CAMBIEMOS,LISTA 12
6,19,135.0,POSITIVO,3579.0,ALIANZA CAMBIEMOS,LISTA 32
6,19,641.0,POSITIVO,3559.0,MOVIPRO,LISTA VECINALISTAS DE PIE
6,19,131.0,POSITIVO,3580.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA CONCERTACION POPULAR
6,19,135.0,POSITIVO,3583.0,ALIANZA CAMBIEMOS,LISTA 201
6,2,131.0,POSITIVO,3402.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA CELESTE Y BLANCA K 10
6,2,131.0,POSITIVO,3401.0,ALIANZA FRENTE PARA LA VICTORIA,LISTA CELESTE Y BLANCA K 1
6,2,194.0,POSITIVO,,MOVIMIENTO VECINAL,
6,2,656.0,POSITIVO,,ACCION CIUDADANA,
6,2,703.0,POSITIVO,,ENCUENTRO POR ROJAS,
6,2,794.0,POSITIVO,,VAMOS,
6,2,734.0,POSITIVO,,VIENTOS DEL SUR-VISUR,
6,2,758.0,POSITIVO,,UNA NUEVA OPORTUNIDAD SUARENSE-UNOS,
6,14,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,14,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,14,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,14,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,14,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,14,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,14,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,14,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,14,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,14,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,21,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,21,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,21,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,21,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,21,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,21,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,8,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,8,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,8,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,14,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,18,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,18,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,6,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,6,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,6,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,6,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,6,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,6,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,6,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,13,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,8,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,21,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,22,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,22,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,22,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,22,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,22,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,8,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,13,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,13,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,13,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,13,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,22,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,22,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,13,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,8,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,8,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,14,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,14,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,22,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,6,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,23,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,23,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,23,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,23,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,23,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,23,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,6,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,6,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,6,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,6,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,23,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,18,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,18,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,23,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,18,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,6,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,7,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,7,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,7,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,7,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,7,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,7,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,7,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,7,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,13,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,13,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,2,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,2,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,3,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,3,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,18,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,18,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,16,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,13,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,13,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,16,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,4,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,4,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,4,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,4,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,4,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,4,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,13,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,2,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,19,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,18,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,19,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,19,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,19,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,4,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,3,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,4,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,18,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,18,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,18,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,18,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,16,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,13,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,15,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,13,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,19,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,19,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,3,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,4,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,17,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,17,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,20,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,20,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,20,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,20,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,20,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,9,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,9,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,23,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,15,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,17,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,20,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,22,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,19,136.0,POSITIVO,3234.0,ALIANZA FRENTE POPULAR,LISTA A PROTAGONISMO Y PARTICIPACION
6,22,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,22,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,20,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,20,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,20,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,20,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,20,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,18,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,23,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,19,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,19,132.0,POSITIVO,3008.0,ALIANZA PROGRESISTAS,LISTA IGUALDAD Y DECENCIA MS
6,19,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
6,22,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,22,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,23,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,23,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,23,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,17,81.0,POSITIVO,3217.0,PARTIDO POPULAR,LISTA A MOVIMIENTO SOLIDARIO POPULAR
6,17,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,17,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,24,134.0,POSITIVO,3018.0,MST - NUEVA IZQUIERDA,LISTA UNIDAD A
6,24,135.0,POSITIVO,3156.0,ALIANZA CAMBIEMOS,LISTA H CAMBIEMOS EL PAIS
6,24,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,24,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,24,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,24,13.0,POSITIVO,3253.0,MOVIMIENTO AL SOCIALISMO,LISTA A SoB
6,24,131.0,POSITIVO,3166.0,ALIANZA FRENTE PARA LA VICTORIA,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
6,24,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,24,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,20,57.0,POSITIVO,3172.0,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL LISTA A
6,17,138.0,POSITIVO,3192.0,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),A FRENTE RENOVADOR +A15
6,17,137.0,POSITIVO,3014.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
6,17,137.0,POSITIVO,3261.0,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,LISTA UNIDAD - 2 U
6,17,133.0,POSITIVO,3100.0,ALIANZA COMPROMISO FEDERAL,LISTA A 1
6,24,132.0,POSITIVO,3129.0,ALIANZA PROGRESISTAS,LISTA CREO A
